scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
104,104.2,00:07:13.875,00:07:16.875,433.875,436.875,3
105,105.1,00:07:19.042,00:07:22.042,439.042,442.042,3
105,105.2,00:07:22.042,00:07:25.042,442.042,445.042,3
105,105.3,00:07:25.042,00:07:28.042,445.042,448.042,3
105,105.4,00:07:28.042,00:07:31.042,448.042,451.042,3
133,133.1,00:08:15.542,00:08:18.542,495.542,498.542,3
134,134.1,00:08:19.208,00:08:22.208,499.208,502.208,3
134,134.2,00:08:22.208,00:08:25.208,502.208,505.208,3
162,162.1,00:09:04.542,00:09:07.542,544.542,547.542,3
166,166.1,00:09:12.875,00:09:15.875,552.875,555.875,3
166,166.2,00:09:15.875,00:09:18.875,555.875,558.875,3
170,170.1,00:09:22.208,00:09:25.208,562.208,565.208,3
174,174.1,00:09:30.875,00:09:33.875,570.875,573.875,3
190,190.1,00:09:55.208,00:09:58.208,595.208,598.208,3
191,191.1,00:09:58.875,00:10:01.875,598.875,601.875,3
194,194.1,00:10:05.375,00:10:08.375,605.375,608.375,3
197,197.1,00:10:11.208,00:10:14.208,611.208,614.208,3
200,200.1,00:10:19.208,00:10:22.208,619.208,622.208,3
207,207.1,00:10:30.542,00:10:33.542,630.542,633.542,3
207,207.2,00:10:33.542,00:10:36.542,633.542,636.542,3
209,209.1,00:10:40.042,00:10:43.042,640.042,643.042,3
215,215.1,00:10:52.042,00:10:55.042,652.042,655.042,3
218,218.1,00:10:59.208,00:11:02.208,659.208,662.208,3
220,220.1,00:11:05.208,00:11:08.208,665.208,668.208,3
221,221.1,00:11:08.542,00:11:11.542,668.542,671.542,3
222,222.1,00:11:13.042,00:11:16.042,673.042,676.042,3
227,227.1,00:11:24.042,00:11:27.042,684.042,687.042,3
241,241.1,00:11:44.875,00:11:47.875,704.875,707.875,3
266,266.1,00:12:27.542,00:12:30.542,747.542,750.542,3
266,266.2,00:12:30.542,00:12:33.542,750.542,753.542,3
266,266.3,00:12:33.542,00:12:36.542,753.542,756.542,3
271,271.1,00:12:44.542,00:12:47.542,764.542,767.542,3
272,272.1,00:12:50.042,00:12:53.042,770.042,773.042,3
289,289.1,00:13:21.708,00:13:24.708,801.708,804.708,3
296,296.1,00:13:35.375,00:13:38.375,815.375,818.375,3
308,308.1,00:13:57.875,00:14:00.875,837.875,840.875,3
314,314.1,00:14:10.042,00:14:13.042,850.042,853.042,3
314,314.2,00:14:13.042,00:14:16.042,853.042,856.042,3
316,316.1,00:14:18.708,00:14:21.708,858.708,861.708,3
331,331.1,00:14:50.375,00:14:53.375,890.375,893.375,3
332,332.1,00:14:54.542,00:14:57.542,894.542,897.542,3
333,333.1,00:14:57.542,00:15:00.542,897.542,900.542,3
333,333.2,00:15:00.542,00:15:03.542,900.542,903.542,3
333,333.3,00:15:03.542,00:15:06.542,903.542,906.542,3
333,333.4,00:15:06.542,00:15:09.542,906.542,909.542,3
333,333.5,00:15:09.542,00:15:12.542,909.542,912.542,3
335,335.1,00:15:15.708,00:15:18.708,915.708,918.708,3
335,335.2,00:15:18.708,00:15:21.708,918.708,921.708,3
337,337.1,00:15:24.208,00:15:27.208,924.208,927.208,3
337,337.2,00:15:27.208,00:15:30.208,927.208,930.208,3
339,339.1,00:15:33.708,00:15:36.708,933.708,936.708,3
347,347.1,00:15:52.708,00:15:55.708,952.708,955.708,3
