scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
102,102.1,00:06:36.208,00:06:39.208,396.208,399.208,3
103,103.1,00:06:39.208,00:06:42.208,399.208,402.208,3
105,105.1,00:06:45.708,00:06:48.708,405.708,408.708,3
107,107.1,00:06:50.042,00:06:53.042,410.042,413.042,3
107,107.2,00:06:53.042,00:06:56.042,413.042,416.042,3
108,108.1,00:06:56.875,00:06:59.875,416.875,419.875,3
109,109.1,00:07:00.042,00:07:03.042,420.042,423.042,3
109,109.2,00:07:03.042,00:07:06.042,423.042,426.042,3
109,109.3,00:07:06.042,00:07:09.042,426.042,429.042,3
109,109.4,00:07:09.042,00:07:12.042,429.042,432.042,3
109,109.5,00:07:12.042,00:07:15.042,432.042,435.042,3
109,109.6,00:07:15.042,00:07:18.042,435.042,438.042,3
110,110.1,00:07:18.875,00:07:21.875,438.875,441.875,3
111,111.1,00:07:24.208,00:07:27.208,444.208,447.208,3
111,111.2,00:07:27.208,00:07:30.208,447.208,450.208,3
111,111.3,00:07:30.208,00:07:33.208,450.208,453.208,3
111,111.4,00:07:33.208,00:07:36.208,453.208,456.208,3
111,111.5,00:07:36.208,00:07:39.208,456.208,459.208,3
112,112.1,00:07:39.542,00:07:42.542,459.542,462.542,3
113,113.1,00:07:43.042,00:07:46.042,463.042,466.042,3
113,113.2,00:07:46.042,00:07:49.042,466.042,469.042,3
113,113.3,00:07:49.042,00:07:52.042,469.042,472.042,3
114,114.1,00:07:52.042,00:07:55.042,472.042,475.042,3
116,116.1,00:08:00.042,00:08:03.042,480.042,483.042,3
116,116.2,00:08:03.042,00:08:06.042,483.042,486.042,3
117,117.1,00:08:06.208,00:08:09.208,486.208,489.208,3
117,117.2,00:08:09.208,00:08:12.208,489.208,492.208,3
117,117.3,00:08:12.208,00:08:15.208,492.208,495.208,3
120,120.1,00:08:19.375,00:08:22.375,499.375,502.375,3
120,120.2,00:08:22.375,00:08:25.375,502.375,505.375,3
120,120.3,00:08:25.375,00:08:28.375,505.375,508.375,3
121,121.1,00:08:29.042,00:08:32.042,509.042,512.042,3
121,121.2,00:08:32.042,00:08:35.042,512.042,515.042,3
123,123.1,00:08:37.708,00:08:40.708,517.708,520.708,3
124,124.1,00:08:41.042,00:08:44.042,521.042,524.042,3
125,125.1,00:08:45.875,00:08:48.875,525.875,528.875,3
125,125.2,00:08:48.875,00:08:51.875,528.875,531.875,3
125,125.3,00:08:51.875,00:08:54.875,531.875,534.875,3
129,129.1,00:09:00.875,00:09:03.875,540.875,543.875,3
131,131.1,00:09:07.042,00:09:10.042,547.042,550.042,3
131,131.2,00:09:10.042,00:09:13.042,550.042,553.042,3
132,132.1,00:09:13.375,00:09:16.375,553.375,556.375,3
132,132.2,00:09:16.375,00:09:19.375,556.375,559.375,3
136,136.1,00:09:28.875,00:09:31.875,568.875,571.875,3
137,137.1,00:09:33.875,00:09:36.875,573.875,576.875,3
138,138.1,00:09:37.542,00:09:40.542,577.542,580.542,3
141,141.1,00:09:47.375,00:09:50.375,587.375,590.375,3
143,143.1,00:09:53.208,00:09:56.208,593.208,596.208,3
144,144.1,00:09:58.208,00:10:01.208,598.208,601.208,3
145,145.1,00:10:01.208,00:10:04.208,601.208,604.208,3
148,148.1,00:10:11.208,00:10:14.208,611.208,614.208,3
148,148.2,00:10:14.208,00:10:17.208,614.208,617.208,3
149,149.1,00:10:18.042,00:10:21.042,618.042,621.042,3
149,149.2,00:10:21.042,00:10:24.042,621.042,624.042,3
149,149.3,00:10:24.042,00:10:27.042,624.042,627.042,3
149,149.4,00:10:27.042,00:10:30.042,627.042,630.042,3
149,149.5,00:10:30.042,00:10:33.042,630.042,633.042,3
149,149.6,00:10:33.042,00:10:36.042,633.042,636.042,3
149,149.7,00:10:36.042,00:10:39.042,636.042,639.042,3
149,149.8,00:10:39.042,00:10:42.042,639.042,642.042,3
149,149.9,00:10:42.042,00:10:45.042,642.042,645.042,3
150,150.1,00:10:47.208,00:10:50.208,647.208,650.208,3
150,150.2,00:10:50.208,00:10:53.208,650.208,653.208,3
151,151.1,00:10:55.875,00:10:58.875,655.875,658.875,3
151,151.2,00:10:58.875,00:11:01.875,658.875,661.875,3
151,151.3,00:11:01.875,00:11:04.875,661.875,664.875,3
154,154.1,00:11:09.708,00:11:12.708,669.708,672.708,3
157,157.1,00:11:16.542,00:11:19.542,676.542,679.542,3
157,157.2,00:11:19.542,00:11:22.542,679.542,682.542,3
158,158.1,00:11:23.375,00:11:26.375,683.375,686.375,3
161,161.1,00:11:30.208,00:11:33.208,690.208,693.208,3
162,162.1,00:11:34.042,00:11:37.042,694.042,697.042,3
162,162.2,00:11:37.042,00:11:40.042,697.042,700.042,3
162,162.3,00:11:40.042,00:11:43.042,700.042,703.042,3
162,162.4,00:11:43.042,00:11:46.042,703.042,706.042,3
162,162.5,00:11:46.042,00:11:49.042,706.042,709.042,3
162,162.6,00:11:49.042,00:11:52.042,709.042,712.042,3
162,162.7,00:11:52.042,00:11:55.042,712.042,715.042,3
162,162.8,00:11:55.042,00:11:58.042,715.042,718.042,3
162,162.9,00:11:58.042,00:12:01.042,718.042,721.042,3
163,163.1,00:12:01.208,00:12:04.208,721.208,724.208,3
164,164.1,00:12:05.708,00:12:08.708,725.708,728.708,3
164,164.2,00:12:08.708,00:12:11.708,728.708,731.708,3
167,167.1,00:12:17.042,00:12:20.042,737.042,740.042,3
174,174.1,00:12:32.375,00:12:35.375,752.375,755.375,3
174,174.2,00:12:35.375,00:12:38.375,755.375,758.375,3
175,175.1,00:12:40.375,00:12:43.375,760.375,763.375,3
175,175.2,00:12:43.375,00:12:46.375,763.375,766.375,3
175,175.3,00:12:46.375,00:12:49.375,766.375,769.375,3
175,175.4,00:12:49.375,00:12:52.375,769.375,772.375,3
175,175.5,00:12:52.375,00:12:55.375,772.375,775.375,3
175,175.6,00:12:55.375,00:12:58.375,775.375,778.375,3
175,175.7,00:12:58.375,00:13:01.375,778.375,781.375,3
175,175.8,00:13:01.375,00:13:04.375,781.375,784.375,3
179,179.1,00:13:11.208,00:13:14.208,791.208,794.208,3
181,181.1,00:13:17.208,00:13:20.208,797.208,800.208,3
181,181.2,00:13:20.208,00:13:23.208,800.208,803.208,3
181,181.3,00:13:23.208,00:13:26.208,803.208,806.208,3
187,187.1,00:13:37.708,00:13:40.708,817.708,820.708,3
189,189.1,00:13:45.042,00:13:48.042,825.042,828.042,3
189,189.2,00:13:48.042,00:13:51.042,828.042,831.042,3
201,201.1,00:14:07.042,00:14:10.042,847.042,850.042,3
203,203.1,00:14:12.042,00:14:15.042,852.042,855.042,3
208,208.1,00:14:24.875,00:14:27.875,864.875,867.875,3
215,215.1,00:14:40.375,00:14:43.375,880.375,883.375,3
216,216.1,00:14:43.875,00:14:46.875,883.875,886.875,3
216,216.2,00:14:46.875,00:14:49.875,886.875,889.875,3
216,216.3,00:14:49.875,00:14:52.875,889.875,892.875,3
221,221.1,00:15:00.875,00:15:03.875,900.875,903.875,3
221,221.2,00:15:03.875,00:15:06.875,903.875,906.875,3
221,221.3,00:15:06.875,00:15:09.875,906.875,909.875,3
221,221.4,00:15:09.875,00:15:12.875,909.875,912.875,3
223,223.1,00:15:15.875,00:15:18.875,915.875,918.875,3
223,223.2,00:15:18.875,00:15:21.875,918.875,921.875,3
227,227.1,00:15:27.542,00:15:30.542,927.542,930.542,3
229,229.1,00:15:32.208,00:15:35.208,932.208,935.208,3
235,235.1,00:15:44.542,00:15:47.542,944.542,947.542,3
238,238.1,00:15:52.042,00:15:55.042,952.042,955.042,3
238,238.2,00:15:55.042,00:15:58.042,955.042,958.042,3
238,238.3,00:15:58.042,00:16:01.042,958.042,961.042,3
240,240.1,00:16:05.208,00:16:08.208,965.208,968.208,3
243,243.1,00:16:11.875,00:16:14.875,971.875,974.875,3
243,243.2,00:16:14.875,00:16:17.875,974.875,977.875,3
244,244.1,00:16:18.208,00:16:21.208,978.208,981.208,3
244,244.2,00:16:21.208,00:16:24.208,981.208,984.208,3
245,245.1,00:16:26.542,00:16:29.542,986.542,989.542,3
246,246.1,00:16:31.542,00:16:34.542,991.542,994.542,3
247,247.1,00:16:36.708,00:16:39.708,996.708,999.708,3
248,248.1,00:16:41.042,00:16:44.042,1001.042,1004.042,3
252,252.1,00:16:49.042,00:16:52.042,1009.042,1012.042,3
255,255.1,00:16:56.208,00:16:59.208,1016.208,1019.208,3
257,257.1,00:17:02.875,00:17:05.875,1022.875,1025.875,3
260,260.1,00:17:10.042,00:17:13.042,1030.042,1033.042,3
263,263.1,00:17:18.042,00:17:21.042,1038.042,1041.042,3
263,263.2,00:17:21.042,00:17:24.042,1041.042,1044.042,3
263,263.3,00:17:24.042,00:17:27.042,1044.042,1047.042,3
265,265.1,00:17:31.042,00:17:34.042,1051.042,1054.042,3
265,265.2,00:17:34.042,00:17:37.042,1054.042,1057.042,3
267,267.1,00:17:40.875,00:17:43.875,1060.875,1063.875,3
268,268.1,00:17:44.875,00:17:47.875,1064.875,1067.875,3
269,269.1,00:17:49.542,00:17:52.542,1069.542,1072.542,3
271,271.1,00:17:55.375,00:17:58.375,1075.375,1078.375,3
274,274.1,00:18:01.375,00:18:04.375,1081.375,1084.375,3
278,278.1,00:18:11.208,00:18:14.208,1091.208,1094.208,3
280,280.1,00:18:18.208,00:18:21.208,1098.208,1101.208,3
283,283.1,00:18:26.208,00:18:29.208,1106.208,1109.208,3
283,283.2,00:18:29.208,00:18:32.208,1109.208,1112.208,3
285,285.1,00:18:35.375,00:18:38.375,1115.375,1118.375,3
289,289.1,00:18:44.708,00:18:47.708,1124.708,1127.708,3
293,293.1,00:18:54.875,00:18:57.875,1134.875,1137.875,3
295,295.1,00:19:00.208,00:19:03.208,1140.208,1143.208,3
296,296.1,00:19:04.875,00:19:07.875,1144.875,1147.875,3
297,297.1,00:19:08.375,00:19:11.375,1148.375,1151.375,3
297,297.2,00:19:11.375,00:19:14.375,1151.375,1154.375,3
298,298.1,00:19:14.875,00:19:17.875,1154.875,1157.875,3
301,301.1,00:19:23.208,00:19:26.208,1163.208,1166.208,3
301,301.2,00:19:26.208,00:19:29.208,1166.208,1169.208,3
303,303.1,00:19:32.208,00:19:35.208,1172.208,1175.208,3
303,303.2,00:19:35.208,00:19:38.208,1175.208,1178.208,3
303,303.3,00:19:38.208,00:19:41.208,1178.208,1181.208,3
305,305.1,00:19:45.875,00:19:48.875,1185.875,1188.875,3
307,307.1,00:19:51.708,00:19:54.708,1191.708,1194.708,3
308,308.1,00:19:55.875,00:19:58.875,1195.875,1198.875,3
308,308.2,00:19:58.875,00:20:01.875,1198.875,1201.875,3
308,308.3,00:20:01.875,00:20:04.875,1201.875,1204.875,3
308,308.4,00:20:04.875,00:20:07.875,1204.875,1207.875,3
310,310.1,00:20:09.875,00:20:12.875,1209.875,1212.875,3
310,310.2,00:20:12.875,00:20:15.875,1212.875,1215.875,3
311,311.1,00:20:18.208,00:20:21.208,1218.208,1221.208,3
311,311.2,00:20:21.208,00:20:24.208,1221.208,1224.208,3
311,311.3,00:20:24.208,00:20:27.208,1224.208,1227.208,3
311,311.4,00:20:27.208,00:20:30.208,1227.208,1230.208,3
311,311.5,00:20:30.208,00:20:33.208,1230.208,1233.208,3
311,311.6,00:20:33.208,00:20:36.208,1233.208,1236.208,3
311,311.7,00:20:36.208,00:20:39.208,1236.208,1239.208,3
314,314.1,00:20:43.375,00:20:46.375,1243.375,1246.375,3
314,314.2,00:20:46.375,00:20:49.375,1246.375,1249.375,3
316,316.1,00:20:52.375,00:20:55.375,1252.375,1255.375,3
316,316.2,00:20:55.375,00:20:58.375,1255.375,1258.375,3
320,320.1,00:21:06.208,00:21:09.208,1266.208,1269.208,3
321,321.1,00:21:09.375,00:21:12.375,1269.375,1272.375,3
323,323.1,00:21:14.542,00:21:17.542,1274.542,1277.542,3
326,326.1,00:21:21.708,00:21:24.708,1281.708,1284.708,3
